Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2002,13264.0,X,Figure from international organizations,24879.0,33000.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2006,15200.0,E,Estimated value,24342.0,37000.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2007,16100.0,A,Official figure,25870.0,41650.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2008,16800.0,A,Official figure,21423.0,35990.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2009,17400.0,A,Official figure,22891.0,39830.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2010,17950.0,A,Official figure,20992.0,37680.0
Crops and livestock products,Australia,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2011,18350.0,A,Official figure,17474.0,32065.0
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2011,1000.0,E,Estimated value,68000.0,6800.0
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2012,1000.0,E,Estimated value,68000.0,6800.0
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2013,1200.0,E,Estimated value,58333.0,7000.0
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2019,1239.0,E,Estimated value,59820.0,7411.65
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2020,1244.0,E,Estimated value,59745.0,7433.17
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2021,1237.0,E,Estimated value,60153.0,7441.13
Crops and livestock products,Australia,"Other tropical fruits, n.e.c.",2022,1240.0,E,Estimated value,59906.0,7428.65
Crops and livestock products,Australia,"Other vegetables, fresh n.e.c.",2000,2545.0,A,Official figure,338735.0,86208.0
Crops and livestock products,Australia,"Other vegetables, fresh n.e.c.",2001,2300.0,E,Estimated value,347826.0,80000.0
Crops and livestock products,Australia,"Other vegetables, fresh n.e.c.",2007,2350.0,E,Estimated value,306383.0,72000.0
Crops and livestock products,Australia,Papayas,2000,355.0,A,Official figure,122535.0,4350.0
Crops and livestock products,Australia,Papayas,2001,537.0,A,Official figure,179181.0,9622.0
Crops and livestock products,Australia,Papayas,2002,457.0,A,Official figure,247571.0,11314.0
Crops and livestock products,Australia,Papayas,2003,623.0,A,Official figure,144077.0,8976.0
Crops and livestock products,Australia,Papayas,2004,403.0,A,Official figure,124739.0,5027.0
Crops and livestock products,Australia,Papayas,2007,138.0,A,Official figure,77246.0,1066.0
Crops and livestock products,Australia,Papayas,2008,250.0,E,Estimated value,140000.0,3500.0
Crops and livestock products,Australia,Papayas,2009,326.0,A,Official figure,216840.0,7069.0
Crops and livestock products,Australia,Papayas,2010,310.0,E,Estimated value,222581.0,6900.0
Crops and livestock products,Australia,"Peas, dry",2000,397000.0,A,Official figure,11486.0,456000.0
Crops and livestock products,Australia,"Peas, dry",2001,337000.0,A,Official figure,15193.0,512000.0
Crops and livestock products,Australia,"Peas, dry",2002,379713.0,A,Official figure,4695.0,178286.0
Crops and livestock products,Australia,"Peas, dry",2003,354224.0,A,Official figure,13760.0,487428.0
Crops and livestock products,Australia,"Peas, dry",2004,412710.0,A,Official figure,7011.0,289362.0
Crops and livestock products,Australia,"Peas, dry",2005,366000.0,A,Official figure,15984.0,585000.0
Crops and livestock products,Australia,"Peas, dry",2006,384000.0,A,Official figure,3646.0,140000.0
Crops and livestock products,Australia,"Peas, dry",2007,293000.0,A,Official figure,9147.0,268000.0
Crops and livestock products,Australia,"Peas, dry",2008,299791.0,A,Official figure,7944.0,238141.0
Crops and livestock products,Australia,"Peas, dry",2009,285000.0,A,Official figure,12491.0,356000.0
Crops and livestock products,Australia,"Peas, dry",2010,317515.0,A,Official figure,12430.0,394675.0
Crops and livestock products,Australia,"Peas, dry",2011,248900.0,A,Official figure,13761.0,342500.0
Crops and livestock products,Australia,"Peas, dry",2012,280500.0,A,Official figure,11397.0,319680.0
Crops and livestock products,Australia,"Peas, dry",2013,244500.0,A,Official figure,13992.0,342100.0
Crops and livestock products,Australia,"Peas, dry",2014,244500.0,A,Official figure,13992.0,342100.0
Crops and livestock products,Australia,"Peas, dry",2015,237000.0,A,Official figure,12253.0,290400.0
Crops and livestock products,Australia,"Peas, dry",2016,238100.0,A,Official figure,8589.0,204500.0
Crops and livestock products,Australia,"Peas, dry",2017,230170.0,A,Official figure,18038.0,415186.0
Crops and livestock products,Australia,"Peas, dry",2018,291489.0,A,Official figure,10882.0,317209.0
Crops and livestock products,Australia,"Peas, dry",2019,229512.0,A,Official figure,6952.0,159556.0
Crops and livestock products,Australia,"Peas, dry",2020,247616.0,A,Official figure,8501.0,210500.0
Crops and livestock products,Australia,"Peas, dry",2021,251710.0,A,Official figure,15863.0,399280.0
Crops and livestock products,Australia,"Peas, dry",2022,192000.0,A,Official figure,13601.0,261140.0
Crops and livestock products,Australia,"Peas, green",2000,5500.0,A,Official figure,121636.0,66900.0
Crops and livestock products,Australia,"Peas, green",2001,6635.0,A,Official figure,90669.0,60159.0
Crops and livestock products,Australia,"Peas, green",2002,6792.0,A,Official figure,95321.0,64742.0
Crops and livestock products,Australia,"Peas, green",2003,5527.0,A,Official figure,109193.0,60351.0
Crops and livestock products,Australia,"Peas, green",2004,5731.0,A,Official figure,114174.0,65433.0
Crops and livestock products,Australia,"Peas, green",2005,5417.0,A,Official figure,111106.0,60186.0
Crops and livestock products,Australia,"Peas, green",2006,6256.0,A,Official figure,69632.0,43562.0
Crops and livestock products,Australia,"Peas, green",2007,5410.0,A,Official figure,69375.0,37532.0
Crops and livestock products,Australia,"Peas, green",2008,2656.0,A,Official figure,147967.0,39300.0
Crops and livestock products,Australia,"Peas, green",2009,5061.0,A,Official figure,88680.0,44881.0
Crops and livestock products,Australia,"Peas, green",2011,3332.0,A,Official figure,90864.0,30276.0
Crops and livestock products,Australia,"Peas, green",2014,3379.0,A,Official figure,44226.0,14944.0
Crops and livestock products,Australia,"Peas, green",2016,3491.0,A,Official figure,56749.0,19811.0
Crops and livestock products,Australia,"Peas, green",2017,3816.0,A,Official figure,53921.0,20574.0
Crops and livestock products,Australia,"Peas, green",2018,4111.0,A,Official figure,55775.0,22929.0
Crops and livestock products,Australia,"Peas, green",2019,5255.0,A,Official figure,42685.0,22431.0
Crops and livestock products,Australia,Persimmons,2006,80.0,E,Estimated value,87500.0,700.0
Crops and livestock products,Australia,Persimmons,2007,82.0,E,Estimated value,87195.0,715.0
Crops and livestock products,Australia,Persimmons,2008,85.0,E,Estimated value,84706.0,720.0
Crops and livestock products,Australia,Persimmons,2012,90.0,E,Estimated value,73333.0,660.0
Crops and livestock products,Australia,Pineapples,2000,2817.0,A,Official figure,494441.0,139284.0
Crops and livestock products,Australia,Pineapples,2001,2733.0,A,Official figure,437680.0,119618.0
Crops and livestock products,Australia,Pineapples,2002,2963.0,A,Official figure,402727.0,119328.0
Crops and livestock products,Australia,Pineapples,2003,2616.0,A,Official figure,400394.0,104743.0
Crops and livestock products,Australia,Pineapples,2004,2664.0,A,Official figure,414478.0,110417.0
Crops and livestock products,Australia,Pineapples,2005,2742.0,A,Official figure,379365.0,104022.0
Crops and livestock products,Australia,Pineapples,2006,3034.0,A,Official figure,504334.0,153015.0
Crops and livestock products,Australia,Pineapples,2007,2736.0,A,Official figure,602091.0,164732.0
Crops and livestock products,Australia,Pineapples,2008,5000.0,E,Estimated value,324000.0,162000.0
Crops and livestock products,Australia,Pineapples,2009,3000.0,A,Official figure,525597.0,157679.0
Crops and livestock products,Australia,Pineapples,2011,2247.0,A,Official figure,370374.0,83223.0
Crops and livestock products,Australia,Pineapples,2013,1392.0,A,Official figure,508391.0,70768.0
Crops and livestock products,Australia,Pineapples,2014,1673.0,A,Official figure,532570.0,89099.0
Crops and livestock products,Australia,Pineapples,2015,2032.0,A,Official figure,405413.0,82380.0
Crops and livestock products,Australia,Pineapples,2016,1609.0,A,Official figure,446128.0,71782.0
Crops and livestock products,Australia,Pineapples,2017,2044.0,A,Official figure,420361.0,85921.7
Crops and livestock products,Australia,Pineapples,2018,2240.0,A,Official figure,395804.0,88660.0
Crops and livestock products,Australia,Pineapples,2019,2375.0,A,Official figure,362952.0,86201.0
Crops and livestock products,Australia,Pineapples,2020,2119.0,A,Official figure,364766.0,77311.01
Crops and livestock products,Australia,Pineapples,2021,2145.0,A,Official figure,344731.0,73944.14
Crops and livestock products,Australia,"Pistachios, in shell",2006,840.0,A,Official figure,11905.0,1000.0
Crops and livestock products,Australia,"Pistachios, in shell",2007,850.0,A,Official figure,5882.0,500.0
Crops and livestock products,Australia,"Pistachios, in shell",2008,900.0,A,Official figure,20000.0,1800.0
Crops and livestock products,Australia,"Pistachios, in shell",2009,920.0,A,Official figure,6522.0,600.0
Crops and livestock products,Australia,"Pistachios, in shell",2010,950.0,A,Official figure,10526.0,1000.0
Crops and livestock products,Australia,"Pistachios, in shell",2011,1740.0,A,Official figure,10299.0,1792.0
Crops and livestock products,Australia,"Pistachios, in shell",2019,1454.0,E,Estimated value,10359.0,1505.72
Crops and livestock products,Australia,"Pistachios, in shell",2021,1476.0,E,Estimated value,10358.0,1528.53
Crops and livestock products,Australia,"Pistachios, in shell",2022,1472.0,E,Estimated value,10365.0,1525.76
Crops and livestock products,Australia,Plums and sloes,2017,2991.0,E,Estimated value,62522.0,18701.45
Crops and livestock products,Australia,Pomelos and grapefruits,2007,725.0,A,Official figure,144483.0,10475.0
Crops and livestock products,Australia,Pomelos and grapefruits,2008,750.0,E,Estimated value,146667.0,11000.0
Crops and livestock products,Australia,Pomelos and grapefruits,2018,803.0,E,Estimated value,100945.0,8105.9
Crops and livestock products,Australia,Pomelos and grapefruits,2020,780.0,E,Estimated value,104468.0,8147.82
Crops and livestock products,Australia,Pomelos and grapefruits,2021,783.0,E,Estimated value,103882.0,8137.53
Crops and livestock products,Australia,Pomelos and grapefruits,2022,777.0,E,Estimated value,104894.0,8148.07
Crops and livestock products,Australia,Potatoes,2000,42162.0,A,Official figure,284527.0,1199622.0
Crops and livestock products,Australia,Potatoes,2001,39622.0,A,Official figure,328633.0,1302110.0
Crops and livestock products,Australia,Potatoes,2002,37943.0,A,Official figure,351358.0,1333158.0
Crops and livestock products,Australia,Potatoes,2003,35899.0,A,Official figure,347438.0,1247268.0
Crops and livestock products,Australia,Potatoes,2004,36120.0,A,Official figure,362787.0,1310385.0
Crops and livestock products,Australia,Potatoes,2005,37437.0,A,Official figure,344117.0,1288269.0
Crops and livestock products,Australia,Potatoes,2006,35268.0,A,Official figure,354317.0,1249605.0
Crops and livestock products,Australia,Potatoes,2007,34096.0,A,Official figure,355463.0,1211988.0
Crops and livestock products,Australia,Potatoes,2008,36965.0,A,Official figure,381224.0,1409195.0
Crops and livestock products,Australia,Potatoes,2009,32579.0,A,Official figure,361747.0,1178534.0
Crops and livestock products,Australia,Potatoes,2010,36379.0,A,Official figure,351334.0,1278118.0
Crops and livestock products,Australia,Potatoes,2011,32153.0,A,Official figure,350887.0,1128208.0
Crops and livestock products,Australia,Potatoes,2012,33670.0,A,Official figure,382592.0,1288186.0
Crops and livestock products,Australia,Potatoes,2013,33034.0,A,Official figure,385434.0,1273243.0
Crops and livestock products,Australia,Potatoes,2014,29505.0,A,Official figure,396970.0,1171259.0
Crops and livestock products,Australia,Potatoes,2015,29414.0,A,Official figure,392501.0,1154503.0
Crops and livestock products,Australia,Potatoes,2016,27968.0,A,Official figure,404096.0,1130175.0
Crops and livestock products,Australia,Potatoes,2017,28372.0,A,Official figure,389534.0,1105194.17
Crops and livestock products,Australia,Potatoes,2018,29740.0,A,Official figure,399682.0,1188655.0
Crops and livestock products,Australia,Potatoes,2019,32413.0,A,Official figure,378022.0,1225273.58
Crops and livestock products,Australia,Potatoes,2020,27057.0,A,Official figure,397971.0,1076780.11
Crops and livestock products,Australia,Potatoes,2021,31426.0,A,Official figure,403372.0,1267638.64
Crops and livestock products,Australia,Potatoes,2022,26381.0,A,Official figure,420358.0,1108929.67
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2000,11598.0,A,Official figure,106550.0,123577.0
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2001,8859.0,A,Official figure,126055.0,111672.0
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2002,6939.0,A,Official figure,142353.0,98779.0
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2003,6584.0,A,Official figure,141595.0,93226.0
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2004,5901.0,A,Official figure,160386.0,94644.0
Crops and livestock products,Australia,"Pumpkins, squash and gourds",2005,5351.0,A,Official figure,168098.0,89949.0
